,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
9598,8,12,25,31,980,93,0,337,0,1
10211,14,13,10,14,7524,31,0,438,2,0
16570,11,18,36,46,10688,40,0,139,0,2
8523,5,11,12,17,14741,40,0,359,0,1
12399,9,15,16,20,12142,42,0,370,0,0
4617,13,6,14,1,7596,48,0,440,0,1
11870,9,15,2,2,9841,48,0,75,0,0
18748,15,20,11,15,366,93,0,355,0,1
1043,16,2,25,31,13777,95,0,337,0,1
6632,4,9,6,6,13669,61,0,291,0,0
19040,15,20,16,20,7559,33,0,370,0,1
13332,12,16,12,17,308,93,0,359,0,0
3862,1,5,28,34,9805,95,0,112,0,1
12256,9,15,11,15,9294,93,0,421,0,1
4999,13,6,36,46,14296,30,0,228,0,1
13831,12,16,35,44,5560,40,0,252,0,0
15326,11,18,0,35,12696,34,0,144,0,2
13117,12,16,5,5,13216,34,0,225,0,0
207,13,1,0,43,2790,7,0,461,0,2
3156,1,5,9,11,6081,33,0,298,0,2
2042,17,4,2,2,12941,95,0,115,0,1
16213,11,18,25,31,7313,34,0,325,0,1
5403,0,7,12,17,9653,3,0,359,0,2
11282,18,14,14,1,11925,93,0,379,0,2
4309,13,6,2,2,7435,31,0,328,0,0
13883,12,16,36,46,8293,11,0,186,0,1
6441,4,9,2,2,3191,35,0,114,0,0
3516,1,5,14,1,6202,21,0,443,0,2
14558,10,17,12,17,5445,34,0,359,0,1
9318,8,12,10,24,13126,28,0,438,2,1
57,2,0,9,11,6407,33,0,78,0,2
18995,15,20,15,19,12367,52,1,364,1,1
11532,18,14,28,34,8289,30,0,159,0,1
14823,10,17,21,26,9965,33,0,300,0,1
951,16,2,13,18,8558,95,0,438,0,2
19463,15,20,33,41,7887,93,0,460,0,2
10822,18,14,2,2,6008,13,0,53,0,0
8264,5,11,3,3,10369,95,0,314,0,1
10230,14,13,11,15,6493,93,0,463,0,0
4046,1,5,31,38,7135,50,0,428,0,2
6550,4,9,3,3,3935,95,0,314,0,1
10254,14,13,11,15,11634,28,1,354,1,1
9604,8,12,25,31,1441,4,0,343,0,0
5428,0,7,14,1,2259,97,0,440,0,0
7011,4,9,22,27,2027,3,0,412,0,1
394,13,1,12,17,6124,33,0,359,0,1
14258,10,17,3,3,12659,11,1,314,1,0
516,13,1,26,32,11003,31,0,419,0,1
9356,8,12,11,15,12362,40,0,355,0,0
19046,15,20,16,20,1205,32,0,370,0,2
554,13,1,27,33,751,31,0,41,2,2
11219,18,14,12,17,749,28,0,359,0,0
13374,12,16,12,17,6741,70,0,359,0,1
5399,0,7,12,17,4498,3,0,359,0,2
11702,9,15,0,35,9928,93,0,55,0,0
3895,1,5,28,34,9405,21,0,119,0,1
9119,8,12,2,2,8774,97,0,389,0,2
18674,15,20,10,13,12717,81,1,374,2,0
8251,5,11,3,3,11194,94,0,314,0,0
11675,18,14,36,46,9614,83,0,237,0,0
10586,14,13,27,33,10671,71,0,456,2,2
19732,3,21,0,35,13979,29,0,142,0,2
10857,18,14,2,2,7272,31,0,143,0,0
18720,15,20,11,15,11665,32,0,463,0,1
17989,7,19,35,44,8831,32,0,273,0,1
15186,10,17,36,46,4020,97,0,170,0,2
2518,17,4,25,31,14379,33,0,343,0,2
16790,7,19,2,2,9173,51,0,49,0,0
14378,10,17,6,6,2926,93,0,293,0,1
10448,14,13,16,20,9175,66,0,370,0,1
8736,5,11,25,31,9369,30,0,360,0,0
240,13,1,2,2,13102,95,0,91,0,1
4917,13,6,28,34,668,13,0,319,0,2
18290,15,20,2,2,3200,11,1,59,1,1
14813,10,17,19,23,13520,50,0,400,0,1
14098,10,17,2,2,3984,95,0,129,0,0
13856,12,16,36,45,4114,95,0,213,0,1
5474,0,7,14,1,13723,61,1,440,1,1
3006,1,5,2,2,9874,95,0,91,0,2
5590,0,7,25,31,14285,33,0,343,0,2
5143,0,7,2,2,3446,13,0,145,0,0
14429,10,17,10,13,9030,95,1,438,2,0
1732,6,3,28,34,11103,33,0,62,0,0
16492,11,18,33,41,3791,34,1,460,1,2
13753,12,16,33,41,14734,93,0,460,0,0
17619,7,19,19,23,163,31,0,195,0,0
10015,14,13,2,2,14886,40,0,363,0,2
386,13,1,12,17,12407,7,0,359,0,0
17215,7,19,10,24,5513,95,0,374,2,2
15443,11,18,2,2,13611,93,0,145,0,1
3485,1,5,14,1,13851,7,0,443,0,0
4510,13,6,11,15,10621,48,0,421,0,1
19017,15,20,16,20,2555,61,0,370,0,0
14775,10,17,16,20,870,4,0,370,0,2
25,2,0,2,2,2702,40,0,259,0,2
6358,4,9,0,35,12056,35,0,93,0,2
9970,14,13,2,2,6113,95,1,143,1,1
8123,5,11,2,2,12689,4,1,53,1,0
757,16,2,2,2,10418,95,0,132,0,0
5807,7,8,2,2,8710,95,0,53,0,2
7901,6,10,27,33,5386,83,0,234,2,0
11306,18,14,14,1,13444,50,0,440,0,1
15253,11,18,0,35,1253,93,1,93,1,0
7968,6,10,35,44,12487,95,0,252,0,1
15092,10,17,33,41,14700,52,1,460,1,0
14055,10,17,0,43,4346,48,0,461,0,2
9810,14,13,0,35,302,4,1,56,1,0
9707,8,12,28,34,2139,93,0,106,0,2
284,13,1,2,2,776,95,0,369,0,2
14416,10,17,9,11,14025,32,0,299,0,1
19616,3,21,0,35,3072,95,0,55,0,1
1730,6,3,28,34,14463,95,0,60,0,1
17375,7,19,14,1,7648,15,0,413,0,1
14680,10,17,15,19,6719,93,0,364,0,1
18800,15,20,12,17,6709,32,0,359,0,0
17902,7,19,33,41,1673,95,0,460,0,1
18735,15,20,11,15,10633,32,0,464,0,2
13647,12,16,25,31,11724,34,0,360,0,1
17971,7,19,35,44,9644,48,0,47,0,1
4290,13,6,2,2,5223,95,0,145,0,1
10102,14,13,5,5,8592,33,0,184,0,0
1504,6,3,14,1,10072,64,0,440,0,2
17370,7,19,14,1,12860,75,1,379,1,2
19710,3,21,0,35,14640,15,1,141,1,2
18472,15,20,3,3,10700,97,0,314,0,2
3148,1,5,9,11,11313,33,0,90,0,1
2330,17,4,14,1,12910,40,0,440,0,2
7274,6,10,0,43,12481,61,0,461,0,0
3827,1,5,28,34,9279,64,0,61,0,1
10856,18,14,2,2,4282,31,0,143,0,0
7103,4,9,27,33,5078,33,0,234,2,1
3881,1,5,28,34,9805,95,0,118,0,1
5552,0,7,25,31,8518,95,0,325,0,0
1314,6,3,9,11,1577,33,0,90,0,0
14761,10,17,16,20,1360,65,0,370,0,1
12732,12,16,0,35,4834,40,1,54,1,2
669,16,2,0,12,60,95,0,410,0,2
6136,7,8,16,20,6839,50,0,370,0,2
16551,11,18,36,45,10726,11,0,232,0,1
7628,6,10,11,15,14712,7,0,355,0,0
5119,0,7,2,2,7851,33,0,143,0,0
5533,0,7,16,20,5911,61,0,370,0,2
12259,9,15,11,15,13928,93,0,421,0,1
14027,10,17,0,43,1784,61,0,461,0,0
15745,11,18,10,13,8189,11,0,438,2,2
19277,15,20,25,31,10888,34,0,405,0,2
14659,10,17,15,19,340,70,0,364,0,0
11345,18,14,16,20,5422,4,0,370,0,0
18421,15,20,2,2,3255,34,1,386,1,2
13925,10,17,0,35,13959,95,0,56,0,1
16067,11,18,15,19,11549,97,1,364,1,2
14398,10,17,9,10,12896,70,0,442,0,2
7406,6,10,2,2,4127,7,0,389,0,0
1105,16,2,32,39,13553,95,0,454,0,2
2456,17,4,14,1,6639,21,0,443,0,2
12098,9,15,6,6,11895,93,1,292,1,0
9727,8,12,35,44,260,95,0,14,0,1
14069,10,17,2,2,2521,89,0,53,0,1
3243,1,5,11,15,1505,95,0,355,0,0
13284,12,16,11,15,1215,40,1,354,1,2
11607,18,14,33,41,6270,93,1,460,1,2
12960,12,16,2,2,5213,34,1,143,1,2
6446,4,9,2,2,1590,33,0,129,0,2
11767,9,15,0,35,14256,4,0,141,0,0
11175,18,14,11,15,11079,31,0,355,0,0
18363,15,20,2,2,9036,49,0,145,0,2
13174,12,16,6,7,760,32,0,279,0,2
10496,14,13,25,31,13832,86,0,343,0,0
15353,11,18,0,43,806,97,0,461,0,2
3372,1,5,14,1,4349,48,0,440,0,1
12612,9,15,33,41,2630,70,1,460,1,0
4267,13,6,2,2,1776,33,0,129,0,0
14221,10,17,3,3,13263,93,0,314,0,0
6172,7,8,25,31,4642,95,0,343,0,1
4643,13,6,22,27,6460,3,0,412,0,1
8273,5,11,3,3,8016,93,0,314,0,2
9669,8,12,27,33,9190,4,0,149,2,0
16166,11,18,16,20,14051,86,1,370,1,2
8374,5,11,9,11,8387,48,0,90,0,0
7749,6,10,14,1,2683,95,1,440,1,0
16553,11,18,36,45,6955,40,0,246,0,0
6461,4,9,2,2,10721,48,0,143,0,2
3178,1,5,10,14,447,48,0,438,2,2
18474,15,20,3,3,14041,97,0,314,0,2
3459,1,5,14,1,12764,64,0,444,0,2
1869,6,3,31,38,14464,33,1,428,1,0
16601,7,19,0,12,11904,95,1,124,1,0
11686,9,15,0,12,4243,58,0,73,0,2
19588,15,20,36,46,6581,52,0,246,0,0
16441,11,18,33,41,12630,75,0,460,0,0
8576,5,11,14,1,9141,93,0,440,0,1
8612,5,11,14,1,2727,40,1,447,1,0
1698,6,3,27,33,425,31,0,234,2,0
19472,15,20,33,41,5569,15,1,460,1,0
19307,15,20,25,31,847,34,1,426,1,1
487,13,1,25,31,12391,31,0,361,0,2
12354,9,15,14,1,13442,50,0,440,0,1
15310,11,18,0,35,10454,34,1,142,1,1
14262,10,17,3,3,3788,93,1,314,1,1
3821,1,5,28,34,13284,30,0,61,0,0
6337,4,9,0,12,14174,95,0,124,0,2
6810,4,9,12,17,6316,5,0,359,0,2
14028,10,17,0,43,2898,61,0,461,0,0
7760,6,10,14,1,12457,86,1,440,1,1
10366,14,13,14,1,454,93,1,379,1,0
8045,5,11,0,35,6697,35,0,93,0,0
9879,14,13,0,35,5092,95,0,144,0,1
3668,1,5,25,31,9183,95,0,361,0,2
13009,12,16,2,2,6517,93,0,363,0,0
2692,17,4,28,34,5849,95,0,201,0,0
14163,10,17,2,2,2226,11,1,259,1,2
7681,6,10,12,17,7712,83,0,359,0,1
19048,15,20,16,20,1544,32,0,370,0,2
13612,12,16,25,31,13205,64,0,337,0,2
1713,6,3,27,33,5630,33,0,268,2,0
15128,10,17,35,44,6811,93,0,179,0,1
3666,1,5,25,31,3734,95,0,361,0,2
12662,9,15,35,44,11864,93,0,252,0,1
8682,5,11,16,20,14278,61,0,370,0,2
4364,13,6,5,5,12305,76,0,151,0,1
16575,11,18,36,46,8769,37,0,186,0,1
1258,6,3,2,2,9482,83,0,382,0,0
5348,0,7,12,17,877,48,0,359,0,0
13786,12,16,33,41,9880,72,1,460,1,0
1641,6,3,25,31,3748,33,0,360,0,2
17514,7,19,15,19,14671,52,1,364,1,2
10846,18,14,2,2,541,70,0,129,0,0
1442,6,3,14,1,5932,83,0,440,0,1
10452,14,13,16,20,2295,42,0,370,0,2
5047,0,7,0,35,7287,95,1,141,1,1
17993,7,19,36,45,5770,50,0,23,0,2
8971,8,12,0,35,11166,4,0,144,0,1
16312,11,18,25,31,11875,93,1,361,1,0
13149,12,16,6,6,3325,75,1,292,1,0
17308,7,19,12,17,4584,97,0,359,0,0
18701,15,20,10,14,10528,65,1,438,2,0
12403,9,15,16,20,18,66,0,370,0,1
17755,7,19,25,31,2090,4,1,361,1,0
14127,10,17,2,2,5247,32,1,143,1,2
17975,7,19,35,44,10713,75,0,179,0,2
2465,17,4,14,1,10075,21,0,443,0,2
16753,7,19,0,43,9836,32,0,461,0,0
2759,17,4,31,38,10368,5,0,339,0,2
6942,4,9,15,19,11630,5,0,364,0,2
4205,13,6,0,43,13986,95,0,461,0,0
15604,11,18,5,5,342,38,0,168,0,0
5801,7,8,0,43,11769,35,0,461,0,2
18329,15,20,2,2,9024,31,0,143,0,0
2832,1,5,0,12,10979,95,1,124,1,1
8753,5,11,25,31,6880,86,0,361,0,1
12194,9,15,11,15,7128,40,0,463,0,1
17967,7,19,35,44,9346,32,0,1,0,0
18600,15,20,6,6,3001,61,1,292,1,0
15811,11,18,11,15,14602,70,1,354,1,0
18969,15,20,15,19,11990,52,0,364,0,2
10743,18,14,0,35,12652,95,1,141,1,1
3939,1,5,28,34,5224,64,0,165,0,0
14344,10,17,6,6,4702,70,0,282,0,2
14297,10,17,5,5,11320,93,0,168,0,0
13257,12,16,10,24,2091,95,0,438,2,2
16494,11,18,33,41,6934,34,1,460,1,2
14631,10,17,14,1,13226,93,0,440,0,2
2437,17,4,14,1,12068,83,0,443,0,1
18048,7,19,36,46,13090,97,0,272,0,0
6317,7,8,36,46,12427,35,0,206,0,0
1590,6,3,23,28,9507,33,0,374,0,1
16453,11,18,33,41,14736,93,0,460,0,1
5079,0,7,0,43,1172,35,0,461,0,1
11099,18,14,9,11,2447,61,0,299,0,0
12140,9,15,9,11,10818,31,0,283,0,1
9759,8,12,36,45,587,93,0,227,0,0
1341,6,3,11,15,2704,33,0,464,0,2
18404,15,20,2,2,12177,83,0,368,0,0
7647,6,10,11,15,3894,95,0,421,0,0
16827,7,19,2,2,8537,95,0,129,0,0
13934,10,17,0,35,3535,34,1,57,1,1
7842,6,10,25,31,10084,64,0,343,0,0
6249,7,8,27,33,12789,95,0,268,2,1
4637,13,6,21,26,3387,83,0,284,0,2
15215,11,18,0,12,6253,93,1,124,1,1
2967,1,5,1,0,175,7,0,394,0,1
10729,18,14,0,35,489,95,0,141,0,1
8555,5,11,14,1,2231,93,0,407,0,2
15608,11,18,5,5,6913,70,0,176,0,0
11223,18,14,12,17,4266,28,0,359,0,0
17999,7,19,36,45,6570,52,0,139,0,2
15377,11,18,2,2,6845,93,1,53,1,1
18358,15,20,2,2,10907,95,0,145,0,1
19692,3,21,0,35,10489,29,0,141,0,2
6484,4,9,2,2,9617,95,0,145,0,2
14987,10,17,25,31,11588,34,1,426,1,1
18135,15,20,0,35,14804,34,0,141,0,0
12909,12,16,2,2,1691,75,1,59,1,2
8611,5,11,14,1,1236,40,1,447,1,0
2298,17,4,14,1,14099,33,0,440,0,0
13823,12,16,35,44,9601,11,0,179,0,1
13021,12,16,2,2,11651,95,1,382,1,0
5594,0,7,25,31,11197,48,0,360,0,0
6061,7,8,11,15,4232,48,0,421,0,2
19345,15,20,27,33,7457,31,0,301,2,1
16722,7,19,0,35,2325,33,0,144,0,0
7307,6,10,2,2,3124,95,0,75,0,0
12507,9,15,25,31,11877,34,0,361,0,2
7789,6,10,16,20,2732,42,0,370,0,1
2781,17,4,31,38,6669,76,0,428,0,2
5907,7,8,2,2,5968,95,0,411,0,0
3251,1,5,11,15,9227,48,0,355,0,1
13443,12,16,14,1,8159,93,0,440,0,2
17515,7,19,16,20,642,33,0,370,0,0
10851,18,14,2,2,9872,33,1,129,1,2
6467,4,9,2,2,11049,95,1,143,1,1
12073,9,15,5,5,12498,11,0,248,0,0
337,13,1,8,9,483,31,0,376,0,1
11439,18,14,25,31,2629,95,0,343,0,1
18294,15,20,2,2,5848,33,0,75,0,2
15265,11,18,0,35,11641,34,1,95,1,0
4851,13,6,28,34,10175,33,0,61,0,1
2427,17,4,14,1,5679,83,0,443,0,1
7641,6,10,11,15,6958,40,0,420,0,0
2323,17,4,14,1,5236,40,0,440,0,2
5874,7,8,2,2,2281,76,1,261,1,0
3086,1,5,2,2,9191,30,0,382,0,1
9040,8,12,2,2,4322,28,0,143,0,0
6252,7,8,27,33,4535,13,0,268,2,2
13862,12,16,36,45,13063,93,0,246,0,1
5570,0,7,25,31,9548,13,0,343,0,0
18679,15,20,10,13,5436,81,0,438,2,2
16615,7,19,0,35,9833,13,1,55,1,2
9700,8,12,27,33,11073,48,0,456,2,2
18513,15,20,5,5,11891,69,0,23,0,0
12175,9,15,10,14,185,33,0,438,2,1
18598,15,20,6,6,9235,93,0,292,0,2
10558,14,13,27,33,9629,95,0,149,2,1
10718,18,14,0,35,10744,95,1,131,1,2
8851,5,11,35,44,4295,95,0,231,0,1
4431,13,6,10,14,2832,83,0,438,2,2
11243,18,14,12,17,6838,40,0,359,0,1
15725,11,18,9,11,9048,34,0,299,0,2
19400,15,20,30,37,10831,97,1,339,1,0
17662,7,19,25,31,12502,97,0,337,0,0
13181,12,16,6,7,4710,32,1,285,1,2
18508,15,20,3,3,9105,97,1,314,1,2
825,16,2,5,5,4389,95,0,172,0,0
6709,4,9,10,24,2801,61,0,438,2,2
11294,18,14,14,1,5151,50,0,417,0,1
8229,5,11,2,2,10934,95,0,411,0,1
19190,15,20,25,31,6833,93,0,343,0,2
13615,12,16,25,31,7313,34,0,343,0,0
5411,0,7,12,17,14901,3,0,359,0,2
8216,5,11,2,2,4531,93,1,382,1,0
10074,14,13,3,3,7076,93,0,314,0,2
11799,9,15,0,35,8425,34,0,142,0,2
13492,12,16,15,19,6307,97,0,364,0,1
2584,17,4,27,33,7733,83,0,80,2,2
16748,7,19,0,43,5528,32,0,461,0,0
15137,10,17,35,44,11946,93,0,252,0,1
2079,17,4,2,2,274,83,0,327,0,2
14082,10,17,2,2,13637,7,0,83,0,2
11420,18,14,25,31,310,86,0,337,0,0
1634,6,3,25,31,13819,7,0,343,0,2
12295,9,15,12,17,12866,40,0,359,0,1
8961,8,12,0,35,8214,95,1,141,1,2
17042,7,19,5,5,6869,62,0,176,0,2
1302,6,3,9,11,265,13,0,86,0,0
7563,6,10,10,13,9883,71,0,438,2,0
14534,10,17,12,17,456,93,0,359,0,0
19397,15,20,30,37,7992,97,0,339,0,2
19482,15,20,33,41,14821,15,1,460,1,0
12449,9,15,25,31,9599,95,0,337,0,0
9081,8,12,2,2,1445,64,0,259,0,0
8293,5,11,5,5,13828,31,0,176,0,0
1404,6,3,14,1,8288,30,0,440,0,0
16460,11,18,33,41,12093,11,0,460,0,2
6231,7,8,27,33,5386,83,0,234,2,1
14330,10,17,6,6,14707,93,0,277,0,2
867,16,2,11,15,3956,95,0,355,0,2
13829,12,16,35,44,1079,11,0,231,0,1
682,16,2,0,35,4994,95,0,130,0,0
1653,6,3,26,32,4667,2,0,419,0,1
8554,5,11,14,1,3618,81,0,407,0,1
19480,15,20,33,41,14641,15,1,460,1,0
2341,17,4,14,1,6039,21,0,444,0,0
18335,15,20,2,2,11554,93,0,143,0,1
19853,3,21,2,2,13458,27,1,49,1,1
18632,15,20,9,10,14853,93,1,380,1,0
15111,10,17,33,41,9800,93,1,460,1,2
11615,18,14,35,44,5794,50,0,31,0,0
363,13,1,11,15,7424,31,0,466,0,0
16624,7,19,0,35,12625,4,0,57,0,2
18767,15,20,11,15,14187,32,1,355,1,1
6501,4,9,2,2,9648,48,0,330,0,0
14186,10,17,2,2,4069,34,1,382,1,1
10290,14,13,11,15,1846,48,0,421,0,0
8351,5,11,6,6,119,83,0,290,0,2
18103,15,20,0,35,4707,32,0,94,0,1
2655,17,4,28,34,1923,83,0,120,0,1
10699,18,14,0,35,14470,4,0,84,0,1
13032,12,16,2,2,7777,7,0,389,0,2
12090,9,15,6,6,1523,32,1,289,1,2
16295,11,18,25,31,7101,70,0,361,0,0
1951,17,4,0,35,3680,35,0,54,0,2
15971,11,18,14,1,3337,75,1,440,1,2
15490,11,18,2,2,5001,34,0,382,0,0
15513,11,18,2,2,713,93,0,424,0,2
12211,9,15,11,15,10902,31,0,354,0,0
15081,10,17,33,41,14736,93,0,460,0,2
12179,9,15,10,14,10415,95,0,438,2,2
14528,10,17,11,15,13928,93,0,421,0,1
19341,15,20,27,33,5487,47,0,427,0,2
1871,6,3,31,38,1326,33,1,428,1,2
5708,0,7,36,46,7177,26,0,228,0,0
1022,16,2,20,25,5654,95,0,385,0,2
11900,9,15,2,2,10370,31,0,143,0,0
16674,7,19,0,35,6057,83,0,141,0,0
12998,12,16,2,2,3691,32,1,259,1,1
2361,17,4,14,1,6766,64,0,444,0,1
3449,1,5,14,1,5462,64,0,444,0,2
8578,5,11,14,1,11922,93,0,440,0,1
13797,12,16,33,41,11426,93,1,460,1,1
12917,12,16,2,2,1466,93,1,83,1,1
4957,13,6,35,44,2915,31,0,198,0,1
15318,11,18,0,35,4212,10,0,144,0,0
4819,13,6,27,33,9408,21,0,234,2,2
6791,4,9,12,17,13534,64,0,359,0,0
3249,1,5,11,15,591,48,0,355,0,1
13695,12,16,27,33,7063,83,0,351,2,2
3001,1,5,2,2,11986,95,0,83,0,0
6041,7,8,11,15,10199,48,0,355,0,2
3580,1,5,17,21,9912,86,0,372,0,0
10866,18,14,2,2,14844,70,0,143,0,2
18325,15,20,2,2,3803,34,1,132,1,0
15666,11,18,6,6,9948,93,0,291,0,1
15809,11,18,11,15,12265,93,0,354,0,1
13755,12,16,33,41,6599,50,0,460,0,1
19378,15,20,28,34,5812,93,0,161,0,0
8443,5,11,11,15,8203,48,0,464,0,1
3143,1,5,9,10,10179,83,0,442,0,2
10174,14,13,9,10,13373,48,0,442,0,1
13997,10,17,0,35,10308,13,0,142,0,2
17640,7,19,19,23,11677,32,0,400,0,0
16613,7,19,0,35,10436,31,1,55,1,0
36,2,0,2,2,7901,37,0,389,0,1
11549,18,14,33,41,9029,50,0,460,0,0
18205,15,20,0,36,6939,50,1,342,1,0
15721,11,18,9,11,8186,93,0,299,0,1
4222,13,6,0,43,3039,7,0,461,0,2
7327,6,10,2,2,14323,80,0,132,0,2
9401,8,12,12,17,12657,11,0,359,0,0
2265,17,4,12,17,2211,21,0,359,0,2
12679,9,15,36,45,2716,59,0,216,0,0
6912,4,9,15,19,3225,35,0,364,0,1
10546,14,13,25,31,10884,28,0,405,0,1
2195,17,4,11,15,11445,61,0,464,0,0
12028,9,15,3,3,10813,97,0,314,0,2
11961,9,15,2,2,3937,95,0,368,0,1
7646,6,10,11,15,2804,95,0,421,0,0
11731,9,15,0,35,6919,93,0,93,0,2
1002,16,2,14,1,8694,95,0,459,0,0
2999,1,5,2,2,13171,13,0,75,0,1
15013,10,17,27,33,2392,95,0,449,2,0
16253,11,18,25,31,10581,33,0,343,0,2
13344,12,16,12,17,6298,93,0,359,0,0
696,16,2,0,35,4467,95,0,146,0,2
16673,7,19,0,35,671,83,0,141,0,0
16332,11,18,25,31,9090,97,0,405,0,0
11852,9,15,0,43,2168,93,0,461,0,2
3335,1,5,14,1,13341,31,0,379,0,2
18032,7,19,36,46,3616,50,0,170,0,2
6580,4,9,5,5,8845,35,0,175,0,0
11351,18,14,16,20,10366,4,0,370,0,0
11732,9,15,0,35,10605,93,1,93,1,0
16269,11,18,25,31,9316,34,1,343,1,1
13558,12,16,16,20,9101,66,0,370,0,2
16087,11,18,16,20,178,42,0,370,0,1
10298,14,13,11,15,6958,40,0,421,0,1
699,16,2,0,35,13490,95,0,146,0,2
16834,7,19,2,2,9058,95,0,132,0,1
3463,1,5,14,1,1570,7,0,443,0,0
2439,17,4,14,1,12609,83,0,443,0,1
5752,7,8,0,35,6551,95,1,131,1,2
10631,14,13,36,45,6296,91,0,12,0,2
3154,1,5,9,11,11313,33,0,298,0,0
10146,14,13,6,6,8705,40,0,288,0,2
1799,6,3,28,34,14304,13,0,319,0,2
19109,15,20,16,20,11889,52,1,370,1,2
10160,14,13,6,6,11895,93,1,292,1,1
5909,7,8,2,2,9491,50,0,411,0,2
13130,12,16,6,6,14351,40,0,277,0,2
6233,7,8,27,33,439,95,0,234,2,2
8167,5,11,2,2,6696,35,1,143,1,2
19817,3,21,0,43,8750,25,0,461,0,2
13815,12,16,35,44,12909,40,0,28,0,2
19167,15,20,25,31,7758,75,1,337,1,2
10232,14,13,11,15,5961,33,0,463,0,2
1627,6,3,25,31,2878,7,0,343,0,2
2293,17,4,14,1,11191,33,0,440,0,0
14890,10,17,25,31,4829,93,1,343,1,2
13235,12,16,10,14,6336,32,0,438,2,0
4967,13,6,36,45,9193,30,0,30,0,2
19415,15,20,31,38,3855,95,0,339,0,1
4235,13,6,2,2,10497,65,0,53,0,0
11014,18,14,5,5,1013,48,0,217,0,0
9742,8,12,35,44,14027,93,0,264,0,1
3000,1,5,2,2,688,95,0,75,0,2
14553,10,17,12,17,3401,34,0,359,0,1
19032,15,20,16,20,1054,33,0,370,0,1
9931,14,13,2,2,8450,95,0,75,0,2
5109,0,7,2,2,250,30,0,114,0,0
13654,12,16,25,31,9308,86,0,361,0,0
8727,5,11,25,31,1468,93,0,343,0,2
8558,5,11,14,1,11922,93,0,413,0,2
7786,6,10,16,20,13689,61,0,370,0,0
1538,6,3,20,25,1559,13,0,385,0,1
3949,1,5,28,34,3572,83,0,165,0,2
9101,8,12,2,2,10499,4,0,368,0,2
5281,0,7,10,14,9888,61,0,438,2,1
11319,18,14,14,1,13441,50,1,440,1,0
9237,8,12,6,6,3661,40,0,290,0,1
13199,12,16,9,11,4333,34,0,90,0,2
18693,15,20,10,14,13269,65,0,438,2,0
19267,15,20,25,31,10632,75,1,404,1,1
6889,4,9,15,19,1201,81,0,364,0,0
4595,13,6,14,1,10817,81,0,413,0,0
19755,3,21,0,35,5875,95,0,144,0,0
13289,12,16,11,15,12976,31,0,355,0,0
2168,17,4,10,14,1993,83,0,438,2,1
2806,17,4,32,39,11970,33,0,454,0,2
4597,13,6,14,1,4826,81,0,413,0,2
5353,0,7,12,17,2997,48,0,359,0,0
19130,15,20,19,23,9802,50,0,254,0,0
7834,6,10,25,31,4607,64,0,343,0,0
16671,7,19,0,35,2021,95,1,133,1,1
15498,11,18,2,2,9997,34,0,386,0,2
7557,6,10,9,11,987,48,0,299,0,2
18038,7,19,36,46,12159,30,0,213,0,2
11839,9,15,0,43,1294,97,0,461,0,1
7051,4,9,25,31,2931,48,0,343,0,2
149,2,0,36,46,11751,35,0,403,0,1
6093,7,8,14,1,13551,30,0,440,0,0
13836,12,16,35,44,12014,11,0,264,0,2
10192,14,13,9,11,6829,93,0,299,0,0
348,13,1,10,24,13644,7,0,368,2,0
11685,9,15,0,12,3060,48,0,73,0,1
15629,11,18,5,5,12064,75,0,240,0,0
6164,7,8,25,31,8050,13,0,343,0,0
19489,15,20,33,41,9847,93,1,460,1,1
5241,0,7,9,11,990,35,0,90,0,0
3474,1,5,14,1,5438,7,0,443,0,0
2019,17,4,2,2,4569,13,0,50,0,1
18883,15,20,14,1,6850,50,0,440,0,0
5485,0,7,14,1,13838,48,1,440,1,2
2582,17,4,27,33,6279,83,0,80,2,2
690,16,2,0,35,10904,95,0,146,0,0
14286,10,17,5,5,5309,20,0,23,0,1
5923,7,8,5,5,4833,13,0,152,0,1
12648,9,15,35,44,4104,40,0,31,0,2
15016,10,17,27,33,5051,83,0,449,2,1
7714,6,10,14,1,10900,81,0,407,0,1
1649,6,3,26,32,826,2,0,419,0,1
17032,7,19,5,5,1889,91,0,138,0,0
19872,3,21,2,2,3493,57,0,83,0,2
11376,18,14,16,20,6532,66,0,370,0,2
5917,7,8,5,5,3541,40,0,24,0,1
3422,1,5,14,1,6177,21,0,444,0,1
14682,10,17,15,19,7174,93,0,364,0,1
17051,7,19,5,5,1639,48,0,217,0,0
9166,8,12,3,3,13604,93,0,314,0,2
15307,11,18,0,35,13791,93,1,142,1,0
19822,3,21,0,43,11467,25,0,461,0,2
1651,6,3,26,32,1970,2,0,419,0,1
11054,18,14,6,6,14855,28,1,292,1,1
3315,1,5,12,17,45,25,0,359,0,2
18901,15,20,14,1,6000,34,1,440,1,0
7044,4,9,25,31,8900,95,0,343,0,1
6040,7,8,11,15,8372,48,0,355,0,2
15710,11,18,9,11,9925,93,0,88,0,2
6680,4,9,10,13,10457,35,0,438,2,1
15892,11,18,12,17,12822,86,0,359,0,1
10927,18,14,2,2,4531,93,1,382,1,0
15534,11,18,3,3,2955,97,0,314,0,1
6830,4,9,14,1,4016,35,0,407,0,1
6127,7,8,16,20,5384,42,0,370,0,1
16151,11,18,16,20,1181,86,1,370,1,2
4173,13,6,0,35,658,33,1,141,1,2
